"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
68210,3/31/2026 0:00:00,1562,0,0,0,0,689299349,24785097,3552145,871970866,0,689299349,24785097,3552145,0,0,0,52,0,0,0,0,122025,0,0,0,0,0,0,0,0,8145703,0,2315023,0,0,0,0,0,0,0,0,0,0,0,760451,0,0,0,0,0,0,0,0,3853767,79822,522776,1543101,104572,178113,590360,0,0,0,0,17500,20343,100846559,0,0,31176971,0,0,0,0,3030759,15119943,0,0,-2435,0,5650,29389,1002,63902,0,928,100871,0,0,0,0,0,0,0,0,0,0,0,0,0,149,8,0,0,0,0,0,0,10460726,0,1551975,3650304,0,1302043,0,281915,0,0,0,0,0,0,863917567,0,8075213,81822462,0,0,0,0,0,0,0,0,-1917458,0,75433296,873,0,85512665,0,93540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6993,107717668,0,0,0,0,0,43599337,26938991,756400,71294728,310582200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68215,3/31/2026 0:00:00,12663,0,0,0,0,619510219,49873014,2093274,969051310,0,732570609,86794014,2093274,0,0,0,445,0,0,0,0,32026,0,0,0,0,0,0,0,0,10531905,0,823430,0,0,0,0,0,0,0,0,0,0,0,2221887,0,0,0,0,0,0,0,0,4887563,250587,522558,2381875,379014,722439,650035,0,0,0,0,46069,127073,186463065,1388349,0,69420910,0,0,0,0,13858226,74795296,0,0,0,5004,4309,25075,1272,72660,456,4806,108604,0,0,0,0,0,0,0,0,0,0,0,0,0,259,3,0,0,0,0,0,0,11712037,0,3994150,3871580,0,1117394,0,2808517,2670,0,0,0,0,0,0,0,5504661,50187980,0,0,0,0,0,0,0,0,0,0,113388979,1170,0,0,0,103950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,36988686,0,0,0,0,0,25057092,0,0,25057092,337262314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68222,3/31/2026 0:00:00,22277,0,0,0,0,45657850,232810,0,59532556,0,45657850,232810,0,0,0,0,49,0,0,0,0,122025,0,0,0,0,0,0,0,0,808846,0,84744,0,0,0,0,0,0,0,0,0,0,0,47591,0,0,0,0,0,0,0,0,246015,0,16632,52143,17812,49781,89354,0,0,0,0,3675,49462,22231294,0,0,12779434,0,0,0,0,780962,571524,0,0,0,0,269,884,0,2968,0,0,4121,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,893590,0,8881,140120,0,187839,0,85654,51478,0,0,0,0,0,0,0,263969,6229842,0,0,0,0,0,0,0,0,-97108,0,13421089,2254,0,0,0,282604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,22535231,0,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68223,3/31/2026 0:00:00,3806,0,0,0,0,743387792,7317944,4417762,923065999,0,748918126,7317944,4417762,0,0,0,576,0,0,0,0,92025,0,0,0,0,0,0,0,0,11020525,0,2899151,0,0,0,0,0,0,0,0,0,0,0,726137,0,0,0,0,0,0,0,0,3307606,99483,394549,811945,134996,336757,1035530,0,0,0,0,27633,38547,73828382,0,0,52488720,0,0,0,0,70110452,19020115,0,0,0,19077,1394,48908,1183,22629,20,10734,94818,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,0,0,0,0,0,0,13919676,0,2030907,4368916,0,3247439,0,195692,1512407,0,0,0,0,0,0,0,2481085,86171791,0,0,0,0,0,0,0,0,5337748,0,147240693,1592,0,235986485,0,552079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,68267515,0,0,0,0,0,0,0,0,0,153071801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68224,3/31/2026 0:00:00,4416,0,0,0,0,34329350,2199307,1315419,46072127,0,34578350,2649307,1564419,0,0,0,16,0,0,0,0,92025,0,0,0,0,0,0,0,0,412601,0,197047,0,0,0,0,0,0,0,0,0,0,0,61835,0,0,0,0,0,0,0,0,281039,11621,47846,113093,1300,12438,23382,0,0,0,0,2266,12636,9447748,0,0,2002922,0,0,0,0,468698,1128641,0,0,0,0,284,2033,19,4989,66,0,7395,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,609648,0,147863,130864,0,120026,0,450248,0,0,0,0,0,0,0,0,562047,11285154,0,0,0,0,0,0,0,0,0,0,7057740,1532,0,0,0,138900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68225,3/31/2026 0:00:00,731,0,0,0,0,530408733,9356513,1946922,599086409,0,530533254,9356513,1946922,0,0,0,124,0,0,0,0,122025,0,0,0,0,0,0,0,0,6879764,0,655993,0,0,0,0,0,0,0,0,0,0,0,768833,0,0,0,0,0,0,0,0,3500935,41552,430544,1259335,92228,320458,356163,0,0,0,0,11296,27366,104544482,0,0,34212213,0,0,0,0,0,3375056,0,0,0,0,2330,19986,1026,41307,368,1019,66037,0,0,0,0,0,0,0,0,0,0,0,0,0,145,6,0,0,0,0,0,0,7535757,0,1654369,2255491,0,486705,0,489607,0,0,4000000,0,0,0,0,578308726,4169557,58269197,0,0,0,0,0,0,0,0,-78194,0,53933631,933,0,0,0,336375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4324,82856242,0,0,0,0,0,0,0,0,0,149545874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68226,3/31/2026 0:00:00,1580,0,0,0,0,324378202,30465803,80436,423067391,0,324378202,30465803,80436,0,0,0,354,0,0,0,0,32025,0,0,0,0,0,0,0,0,6246606,0,640025,0,0,0,0,0,0,0,0,0,0,0,888887,0,0,0,0,0,0,0,0,2893506,43878,237651,1152078,75165,393707,30927,0,458,0,0,5195,73880,187784619,0,0,26080684,0,0,0,0,25533216,18654812,0,0,24083,0,5164,17683,899,44982,13,318,69059,0,0,0,0,0,0,0,0,0,0,0,0,0,120,15,0,0,0,0,0,0,6886631,0,1804247,1792908,0,1441525,0,185678,296212,0,0,0,0,0,0,0,9847781,31877027,0,0,0,0,0,0,0,0,0,0,64898069,1534,0,0,0,366657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9399,171368404,0,0,0,0,0,0,0,0,0,41039988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68227,3/31/2026 0:00:00,12314,0,0,0,0,248124541,2626966,335820,274126470,0,248124541,2626966,335820,0,0,0,65,0,0,0,0,122025,0,0,0,0,0,0,0,0,2379355,0,699702,0,0,0,0,0,0,0,0,0,0,0,548149,0,0,0,0,0,0,0,0,1318752,23707,184624,832122,100843,178641,98099,0,6787,0,0,6237,69169,42674328,627469,0,24128119,0,0,0,0,4263812,7280771,0,0,26941,0,1639,16198,531,22364,0,1017,41749,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,3079057,0,895861,627482,0,296195,0,298421,0,0,0,0,0,0,0,0,1067744,21388170,0,0,0,0,0,0,0,0,0,0,29401745,1073,0,0,0,73020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,23325121,0,0,0,0,0,0,0,0,0,118676086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68228,3/31/2026 0:00:00,2642,0,0,0,0,1564852763,47209418,3326629,1690616662,0,1564852763,47209418,3326629,0,0,0,102,0,0,0,0,122025,0,0,0,0,0,0,0,0,15404788,0,2529447,0,0,0,0,0,0,0,0,0,0,0,2981528,0,0,0,0,0,0,0,0,8275877,29762,1148466,3615175,465107,558369,2929423,0,0,0,0,21189,198684,251946094,3312343,0,112579696,0,0,0,0,0,12083821,0,0,377069,172086,10165,67036,1850,100949,940,4009,184949,0,0,0,0,0,0,0,0,0,0,0,0,0,298,2,0,0,0,0,0,0,17934235,0,9904939,5354150,0,3617110,0,1056432,0,0,0,0,0,0,0,0,20272850,178753534,0,0,0,0,0,0,0,0,0,0,56293897,333,0,1272153,0,1987742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11466,1082154798,0,0,0,0,0,4006521,0,0,4006521,311730613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68229,3/31/2026 0:00:00,22347,0,0,0,0,101768340,0,0,117376491,0,101768340,0,0,0,0,0,2,0,0,0,0,102025,0,0,0,0,0,0,0,0,439037,0,643664,0,0,0,0,0,0,0,0,0,0,0,4313,0,0,0,0,0,0,0,0,222117,4750,23521,23446,6310,4797,64333,0,0,0,0,19500,1929,3485118,0,0,8032758,0,0,0,0,0,1687516,0,0,0,0,0,2394,0,4305,0,0,6699,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1082701,0,34892,562447,0,184443,0,80000,0,0,0,0,0,0,0,0,384281,1575258,0,0,0,0,0,0,0,0,-222149,0,15708813,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68231,3/31/2026 0:00:00,22273,0,0,0,0,90037867,469913,0,105663003,0,90037867,469913,0,0,0,0,5,0,0,0,0,122025,0,0,0,0,0,0,0,0,615491,0,552250,0,0,0,0,0,0,0,0,0,0,0,37740,0,0,0,0,0,0,0,0,364269,0,23540,240421,18547,11167,125870,0,0,0,0,12128,19325,12089110,0,0,4236319,0,0,0,0,1107115,2127153,0,0,0,0,282,3653,137,8080,0,434,12586,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1167741,0,134176,195015,0,231635,0,61753,6778,0,0,0,0,0,0,0,747089,15401642,0,0,0,0,0,0,0,0,0,0,14667761,1388,0,0,0,18912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68239,3/31/2026 0:00:00,4185,0,0,0,0,2562168179,36132135,8018915,3088375005,0,2613899179,36232135,8018915,0,0,0,267,0,0,0,0,62025,0,0,0,0,0,0,0,0,32857287,0,5808862,0,0,0,0,0,0,0,0,0,0,0,4014877,0,0,0,0,0,0,0,0,15353084,161571,1219474,6301370,317352,1533419,1089527,0,0,0,0,53892,1082368,731267390,642043,0,276617850,0,0,0,0,114514694,12908308,0,0,-4573,117584,9681,144270,2639,239601,1095,4490,401784,0,0,0,0,0,0,0,0,0,0,0,0,0,580,20,0,0,0,0,0,0,38666149,0,10744679,9392054,0,10667082,0,657965,402940,0,0,0,0,0,0,0,37484965,593202297,0,0,0,0,0,0,0,0,-3803654,0,321672982,1042,0,0,0,1621464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44812,919084635,0,0,0,0,0,65000000,10000000,0,75000000,800018744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68240,3/31/2026 0:00:00,928,0,0,0,0,230212130,11303484,1839626,273878915,0,230212130,11303484,1839626,0,0,0,91,0,0,0,0,122025,0,0,0,0,0,0,0,0,1935635,0,1008831,0,0,0,0,0,0,0,0,0,0,0,187002,0,0,0,0,0,0,0,0,1065939,62070,165655,197539,72834,139157,349235,0,0,0,0,5882,196046,38037625,933123,0,1663353,0,0,0,0,3361032,6728731,0,0,469,0,2038,7412,437,12837,1793,1046,25563,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,2944466,0,513921,949642,0,82691,0,767783,0,0,0,0,0,0,0,0,2050098,10409022,0,0,0,0,0,0,0,0,-2305136,0,34640889,1265,0,0,0,98091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,24503296,0,0,0,0,0,0,0,0,0,29701908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68241,3/31/2026 0:00:00,2397,0,0,0,0,961272717,98054083,20970962,1215999009,0,961272717,98054083,20970962,0,0,0,180,0,0,0,0,62025,0,0,0,0,0,0,0,0,10276062,0,3980394,0,0,0,0,0,0,0,0,0,0,0,1875642,0,0,0,0,0,0,0,0,6504567,48597,643996,1748866,290764,518109,1625250,0,0,0,0,60264,68623,102596757,0,0,16589243,0,0,0,0,50307838,39747282,0,0,0,0,8756,51395,3118,82781,186,6543,152779,0,0,0,0,0,0,0,0,0,0,0,0,0,209,13,0,0,0,0,0,0,14256456,0,4963752,4900648,0,2217386,0,250000,0,0,0,0,0,0,0,1166066527,8408079,91408859,0,0,0,0,0,0,0,0,0,0,121668330,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,13788115,0,0,0,0,0,0,0,0,0,292776491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68242,3/31/2026 0:00:00,7846,0,0,0,0,118438510,2477574,2056639,134726601,0,118438510,2477574,2056639,0,0,0,30,0,0,0,0,122025,0,0,0,0,0,0,0,0,789408,0,563142,0,0,0,0,0,0,0,0,0,0,0,166474,0,0,0,0,0,0,0,0,403482,5773,103365,152303,54233,86642,277955,0,0,0,0,7182,14260,12779508,0,0,1375567,0,0,0,0,0,296964,0,0,0,5457,817,5567,253,9337,7,302,16283,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,1352550,0,302440,401953,0,131842,0,674855,0,0,0,0,0,0,0,0,851783,6766275,0,0,0,0,0,0,0,0,0,0,12360551,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,21430467,0,0,0,0,0,0,0,0,0,9290964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68244,3/31/2026 0:00:00,1131,0,0,0,0,1005661693,13455532,5867399,1131022542,0,1005661693,13455532,5867399,0,0,0,1602,0,0,0,0,92024,0,0,0,0,0,0,0,0,11283382,0,2431256,0,0,0,0,0,0,0,0,0,0,0,3343828,0,0,0,0,0,0,0,0,6770063,136082,1021363,4426359,678242,363132,198484,0,0,0,0,38059,236439,178477313,0,0,242118166,0,0,0,0,24813062,35897738,0,0,-39928,0,5722,67263,2650,114372,0,2905,192912,0,0,0,0,0,0,0,0,0,0,0,0,0,276,31,0,0,0,0,0,0,13714638,0,5293924,3340789,0,-275450,0,666966,0,0,8000000,0,0,0,0,1077886898,8880147,129303654,0,0,0,0,0,0,0,0,0,0,89871155,833,0,36479508,0,51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12374,350669650,0,0,0,0,0,0,0,0,0,163336235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68248,3/31/2026 0:00:00,2000,0,0,0,0,1807060174,126481777,17292327,2335003822,0,1814516174,126481777,17292327,0,0,0,409,0,0,0,0,122025,0,0,0,0,0,0,0,0,30133157,0,3304175,0,0,0,0,0,0,0,0,0,0,0,1662689,0,0,0,0,0,0,0,0,10665849,174095,1352308,3070029,854146,1231544,1682539,0,0,0,0,35948,507009,775302194,0,0,253960545,0,0,0,0,59388627,90976140,0,0,7240,130629,20087,72682,3427,179753,6056,1613,283623,0,0,0,0,0,0,0,0,0,0,0,0,0,412,7,0,0,0,0,0,9051488,33437332,0,6195591,10316927,586,7325093,0,1000000,7268,208,0,0,0,0,0,0,6487087,233900665,0,0,0,0,0,0,0,0,0,0,300338914,1286,0,1003477868,0,1038687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45672,978906317,0,0,0,0,0,10000000,20000000,10000000,40000000,372770338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68251,3/31/2026 0:00:00,5673,0,0,0,0,1197558548,36109853,7299236,1680599179,0,1277208417,58593853,7299236,0,0,0,200,0,0,0,0,122025,0,0,0,0,0,0,0,0,17336710,0,1240989,0,0,0,0,0,0,0,0,0,0,0,3583993,0,0,0,0,0,0,0,0,8777764,123773,1298475,2319326,297559,200634,320517,0,0,0,0,32418,1195605,349175605,1018339,0,85257509,0,0,0,0,0,36906865,0,0,0,0,6164,59938,2944,104009,0,2083,175158,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,125803393,18577699,0,5994133,5765180,767,2869869,0,0,385764,3304,0,0,0,0,0,0,5760867,256006916,0,0,0,0,0,0,0,0,-4635856,0,169125257,1006,0,0,0,617107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476,220794304,0,0,0,0,0,155000000,0,0,155000000,652078493,0,0,0,0,0,0,0,0,0,3908365,271142,258616,0,1165067,0,0,0,0,0,0,0,0,1165067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68253,3/31/2026 0:00:00,22235,0,0,0,0,132592497,523495,386831,154843204,0,132592497,523495,386831,0,0,0,70,0,0,0,0,92025,0,0,0,0,0,0,0,0,1562757,0,379263,0,0,0,0,0,0,0,0,0,0,0,156665,0,0,0,0,0,0,0,0,592668,22894,65938,385428,13279,279384,36953,0,0,0,0,15660,12747,28490768,0,0,18485538,0,0,0,0,3576316,1012567,0,0,0,0,624,3447,106,8720,88,781,13766,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1942020,0,266730,304968,0,286268,0,176522,0,0,0,0,0,0,0,0,550023,34507196,0,0,0,0,0,0,0,0,-16033,0,21578357,1394,0,0,0,598885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,51265023,0,0,0,0,0,0,0,0,0,6682603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68254,3/31/2026 0:00:00,22238,0,0,0,0,34026349,11505,69920,39557934,0,34026349,11505,69920,0,0,0,21,0,0,0,0,62025,0,0,0,0,0,0,0,0,383829,0,105441,0,0,0,0,0,0,0,0,0,0,0,26750,0,0,0,0,0,0,0,0,292572,7623,18115,40448,8481,29521,88945,0,0,0,0,5125,17524,5316847,0,0,989820,0,0,0,0,884810,622262,0,0,0,0,159,1534,23,3497,87,95,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,489270,0,86075,49704,0,58071,0,25041,0,0,0,0,0,0,0,0,506617,4911580,0,0,0,0,0,0,0,0,6479,0,5226333,1321,0,0,0,41184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,3155675,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
