"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
15752,3/31/2026 0:00:00,8193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
15757,3/31/2026 0:00:00,8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
15766,3/31/2026 0:00:00,8202,0,0,0,0,0,0,79869059,0,0,0,0,0,0,0,105267801,0,0,0,0,0,0,0,0,0,29091123,0,0,0,0,13064377,0,0,62732416,265635001,0,0,0,0,4701348,601,12,8,107,0,0,130,1,130,11,317,12,329,169,0,43,0,284,613,1604,2706,127,0,0,0,0,0,564
15784,3/31/2026 0:00:00,8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
15788,3/31/2026 0:00:00,8213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979704,0,0,0,0,522614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,237
15797,3/31/2026 0:00:00,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
15815,3/31/2026 0:00:00,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005253,0,0,0,0,1946716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608
15817,3/31/2026 0:00:00,8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15847,3/31/2026 0:00:00,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20232,0,0,0,0,20232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
15848,3/31/2026 0:00:00,8248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,1
15874,3/31/2026 0:00:00,8266,0,0,0,0,0,0,128237,0,0,0,0,0,0,0,1397429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41536,0,0,0,2245329,0,0,0,0,678127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,3
15882,3/31/2026 0:00:00,8272,0,0,0,0,0,0,17701887,0,0,0,0,0,0,0,12005085,0,0,0,0,0,0,0,0,0,7952032,0,0,0,0,0,0,0,2078241,38947537,0,0,0,0,7162324,343,3,4,4,0,0,83,3,60,0,279,3,294,56,0,125,0,67,346,1983,495,36,0,0,0,0,0,371
15928,3/31/2026 0:00:00,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15935,3/31/2026 0:00:00,8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,36
15938,3/31/2026 0:00:00,8303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,15
16009,3/31/2026 0:00:00,8339,0,0,0,0,0,0,8519612,0,0,0,0,0,0,0,2588121,0,0,0,0,0,0,0,0,0,1722088,0,0,0,0,1318092,0,0,5731,15109158,0,0,0,0,2677602,119,57,0,2,0,0,13,10,14,30,41,57,98,60,0,9,17,78,176,413,131,0,5,16,0,0,21,84
16011,3/31/2026 0:00:00,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54835,0,0,0,1283984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,0,20
16014,3/31/2026 0:00:00,8343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
16016,3/31/2026 0:00:00,8344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16030,3/31/2026 0:00:00,8351,0,0,0,0,0,0,9979629,0,0,0,0,0,0,0,11147706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43334,0,0,623216,23416536,0,0,0,0,1622651,6,3,0,0,0,0,6,3,0,0,6,3,9,0,0,0,0,0,9,172,360,0,0,0,0,0,0,141
16042,3/31/2026 0:00:00,8359,0,0,0,0,0,0,3695941,0,0,0,0,0,0,0,8467766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13087763,0,0,0,0,924056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,189,0,0,0,0,0,0,105
16061,3/31/2026 0:00:00,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35856,35856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
16063,3/31/2026 0:00:00,8373,0,0,0,0,0,0,2197667,0,0,0,0,0,0,0,1076110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107399,3381176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,114,0,0,0,0,0,0,27
16065,3/31/2026 0:00:00,8374,0,0,0,0,0,0,905179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173315,1078494,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,6,5,81,0,0,0,0,0,0,91
16067,3/31/2026 0:00:00,8376,0,0,0,0,0,0,105988,0,0,0,0,0,0,0,3668455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108627,0,0,0,3883070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,4
16085,3/31/2026 0:00:00,8387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
16096,3/31/2026 0:00:00,8392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719564,719564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349
16113,3/31/2026 0:00:00,8403,0,0,0,0,0,0,5021501,0,0,0,0,0,0,0,4853748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806472,0,0,4058272,16898243,0,0,0,0,2158250,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,165,348,40,0,0,0,0,0,154
16126,3/31/2026 0:00:00,8412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16168,3/31/2026 0:00:00,8439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8399988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988916,0,0,0,18554584,0,0,0,0,6165680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,63,0,0,0,0,0,0,289
16174,3/31/2026 0:00:00,8444,0,0,0,0,0,0,6663381,0,0,0,0,0,0,0,5031920,0,0,0,0,0,0,0,0,0,56265,0,0,0,0,0,0,0,0,12994495,0,0,0,0,1299194,0,62,0,0,0,0,0,18,0,42,0,60,60,0,2,0,0,2,62,74,236,0,0,0,0,0,0,35
16176,3/31/2026 0:00:00,8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34850,0,0,0,2760605,0,0,0,0,26205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,36
16178,3/31/2026 0:00:00,8446,0,0,0,0,0,0,6728425,0,0,0,0,0,0,0,7002908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622008,0,0,0,21058983,0,0,0,0,4705642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,159,0,0,0,0,0,0,252
16190,3/31/2026 0:00:00,8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19794,0,0,0,453167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,2,0,0,0,0,0,147
16207,3/31/2026 0:00:00,8463,0,0,0,0,0,0,891273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287723,0,0,0,0,396450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,114,0,0,0,0,0,0,408
16213,3/31/2026 0:00:00,8468,0,0,0,0,0,0,9763176,0,0,0,0,0,0,0,8334309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26253,0,0,0,19780517,0,0,0,0,1656779,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,443,463,1,1,0,0,0,1,261
16218,3/31/2026 0:00:00,8471,0,0,0,0,0,0,20471576,0,0,0,0,0,0,0,15318059,0,0,0,0,0,0,0,0,0,64998,0,0,0,0,38167,0,0,777443,38425343,0,0,0,0,1820098,3,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,3,135,625,0,0,0,0,0,0,32
16236,3/31/2026 0:00:00,8481,0,0,0,0,0,0,554879,0,0,0,0,0,0,0,3506897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374535,0,0,0,4440994,0,0,0,0,4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,0,0,0,0,0,0,15
16248,3/31/2026 0:00:00,8490,0,0,0,0,0,0,2538123,0,0,0,0,0,0,0,3032040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106725,0,0,1041355,7044903,0,0,0,0,326660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,178,0,0,0,0,0,0,66
16256,3/31/2026 0:00:00,8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16264,3/31/2026 0:00:00,8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296
16268,3/31/2026 0:00:00,8503,0,0,0,0,0,0,51417,0,0,0,0,0,0,0,534882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210565,0,0,0,2192694,0,0,0,0,1395830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,8
16271,3/31/2026 0:00:00,8505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16
16278,3/31/2026 0:00:00,8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5575,0,0,0,5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16327,3/31/2026 0:00:00,8539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766810,0,0,0,0,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
16351,3/31/2026 0:00:00,8554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416123,0,0,0,0,416123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,203
16360,3/31/2026 0:00:00,8559,0,0,0,0,0,0,13206423,0,0,0,0,0,0,0,7615221,0,0,0,0,0,0,0,0,0,2277107,0,0,0,0,0,0,0,0,20821644,0,0,0,0,0,81,3,0,0,0,0,0,0,52,2,77,2,79,4,1,25,0,5,84,790,0,132,0,0,0,0,0,60
16364,3/31/2026 0:00:00,8563,0,0,0,0,0,0,66000,0,0,0,0,0,0,0,601321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,0,0,31000,763321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
16367,3/31/2026 0:00:00,8565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123819,553832,0,0,0,0,222608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,34
16373,3/31/2026 0:00:00,8569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88668,846388,0,0,0,0,0,102,0,0,0,0,0,5,0,3,0,24,0,24,23,0,0,0,79,102,220,4,39,14,55,0,0,69,276
16383,3/31/2026 0:00:00,8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
16400,3/31/2026 0:00:00,8584,0,0,0,0,0,0,11280685,0,0,0,0,0,0,0,23729651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19170,0,0,1762102,42201781,0,0,0,0,5410173,0,26,0,0,0,0,0,2,0,15,0,26,26,0,0,0,9,0,26,420,450,0,0,0,0,0,0,418
16401,3/31/2026 0:00:00,8585,0,0,0,0,0,0,4125147,0,0,0,0,0,0,0,6261504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476865,0,0,0,12886957,0,0,0,0,1023441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,172,0,0,0,0,0,0,116
16402,3/31/2026 0:00:00,8586,0,0,0,0,0,0,11742732,0,0,0,0,0,0,0,59170507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6187932,0,0,0,83923331,0,0,0,0,6822160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,404,0,0,0,0,0,0,846
16408,3/31/2026 0:00:00,8590,0,0,0,0,0,0,27688399,0,0,0,0,0,0,0,31394970,0,0,0,0,0,0,0,0,0,4130958,0,0,0,0,8001943,0,0,4060605,73509067,0,0,0,0,2363150,58,0,2,1,0,0,8,0,7,0,49,0,49,6,0,33,0,9,58,1229,729,3,1,0,0,0,1,177
16410,3/31/2026 0:00:00,8591,0,0,0,0,0,0,79659671,0,0,0,0,0,0,0,58819975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201338,0,0,0,159007602,0,0,0,0,13326618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,2295,0,0,0,0,0,0,2614
16411,3/31/2026 0:00:00,8592,0,0,0,0,0,0,672471,0,0,0,0,0,0,0,3097997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3854200,0,0,0,0,83732,0,13,0,0,0,0,0,0,0,13,0,13,13,0,0,0,0,0,13,81,95,0,0,0,0,0,0,13
16416,3/31/2026 0:00:00,8595,0,0,0,0,0,0,1666258,0,0,0,0,0,0,0,14182446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158077,19695987,0,0,0,0,2689206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,168,0,0,0,0,0,0,6
16429,3/31/2026 0:00:00,8604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
16435,3/31/2026 0:00:00,8608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
16437,3/31/2026 0:00:00,8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
16444,3/31/2026 0:00:00,8612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62700,0,0,0,2791491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
16449,3/31/2026 0:00:00,8615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,130
16476,3/31/2026 0:00:00,8627,0,0,0,0,0,0,20882374,0,0,0,0,0,0,0,3576536,0,0,0,0,0,0,0,0,0,535816,0,0,0,0,319927,0,0,0,25885998,0,0,0,0,1107161,66,1,0,0,0,0,13,0,15,1,37,1,37,29,0,5,0,29,67,142,142,47,4,0,0,0,4,106
16479,3/31/2026 0:00:00,8629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465943,5164848,0,0,0,0,902001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,797,2,0,0,0,0,0,324
16500,3/31/2026 0:00:00,8637,0,0,0,0,0,0,1923739,0,0,0,0,0,0,0,7582561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9765,0,0,2112246,11854051,0,0,0,0,225740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,96,0,0,0,0,0,0,204
16520,3/31/2026 0:00:00,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
16525,3/31/2026 0:00:00,8657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16547,3/31/2026 0:00:00,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
16556,3/31/2026 0:00:00,8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792261,1447061,0,0,0,0,62265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,0,0,0,0,0,285
16570,3/31/2026 0:00:00,8683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16571,3/31/2026 0:00:00,8684,0,0,0,0,0,0,420959,0,0,0,0,0,0,0,422628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50548,0,0,0,908302,0,0,0,0,14167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0
16574,3/31/2026 0:00:00,8685,0,0,0,0,0,0,56488216,0,0,0,0,0,0,0,28655339,0,0,0,0,0,0,0,0,0,5211920,0,0,0,0,3143921,0,0,0,89617598,0,0,0,0,1330122,359,1,2,65,0,0,39,0,97,1,247,1,248,45,0,100,0,112,360,1727,2139,17,0,0,0,0,0,2929
16577,3/31/2026 0:00:00,8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216571,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,30,176,97,0,0,0,0,0,0,9
16584,3/31/2026 0:00:00,8691,0,0,0,0,0,0,850262,0,0,0,0,0,0,0,322154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,1172514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,0,0,0
16605,3/31/2026 0:00:00,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222500,2629804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,0,0,0,0,0,0,105
16614,3/31/2026 0:00:00,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,3/31/2026 0:00:00,8714,0,0,0,0,0,0,2057728,0,0,0,0,0,0,0,1698907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26884,0,0,0,4531493,0,0,0,0,747974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,83,0,0,0,0,0,0,174
16626,3/31/2026 0:00:00,8717,0,0,0,0,0,0,51120368,0,0,0,0,0,0,0,50560903,0,0,0,0,0,0,0,0,0,14824219,0,0,0,0,1498231,0,0,5920909,151314787,0,0,0,0,42214376,327,35,27,0,0,0,38,8,46,5,178,29,207,110,6,52,0,155,362,2077,2400,12,31,12,15,0,58,846
16636,3/31/2026 0:00:00,8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16655,3/31/2026 0:00:00,8731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22836,0,0,1246890,2380003,0,0,0,0,265268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,88
16657,3/31/2026 0:00:00,8733,0,0,0,0,0,0,10574175,0,0,0,0,0,0,0,6567417,0,0,0,0,0,0,0,0,0,1266246,0,0,0,0,0,0,0,1089128,20716503,0,0,0,0,2485783,104,25,0,13,0,0,14,0,38,25,91,25,116,0,0,39,0,13,129,385,473,0,0,0,0,0,0,23
16672,3/31/2026 0:00:00,8741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,0,0,0,0,0,0,113
16699,3/31/2026 0:00:00,8754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
