"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
61150,3/31/2026 0:00:00,15517,Subm,4464000,0,12991661,2245000,0,190017,0,0,0,0,0,342933,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9235,280028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332435,0,0,0,0,0,0,0,0,0,0,0
61152,3/31/2026 0:00:00,15518,Subm,9424000,0,12866926,0,600000,718400,0,0,0,0,0,87105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391,477,5326,0,0,5803,3,0,13998,0,4039,0,4422,0,0,4422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14475,0,0,24491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341355,0,0,0,0,0,0,0,0,0,0,0
61157,3/31/2026 0:00:00,15521,Subm,4750000,0,12257363,2000000,0,47351,0,0,34150,0,0,317284,0,0,0,71519,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37150,26342,0,41043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63492,3593,0,25046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39534,3052861,0,0,0,0,0,0,0,584493,0,0,0,0,0,0,0,0,0,0,0
61159,3/31/2026 0:00:00,15523,WISE,0,0,47878133,60653897,1912500,2804732,0,19763,801545,143465,0,8861382,48535001,154104,20486,168368,21824,0,0,0,4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,2449,0,0,0,73909,0,0,141247,50242,46310,90976,0,187528,76,118493,489703,0,1096059,172881,105063,342451,0,620395,39,515897,33698,48782,0,0,82480,2,114548,32988,42327,0,0,75315,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979012,0,71263,4271918,7098,7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9929,191948686,77,21085981,69,75634115,2399,44743491,0,7547392,0,0,17224078,3973268,5292422,26209962,35475652,0,0,9,69804
61160,3/31/2026 0:00:00,15524,WISE,42327000,0,100325466,57420722,0,1165544,0,0,55174,0,0,12207666,0,11862,2386,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56552,0,0,25632,18871,12473,0,0,31344,28,7194,148197,0,30957,5581,144,0,0,5725,3,382477,0,0,0,57115,57115,1,67750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236395,24507,0,246972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112651,33210402,0,0,0,0,0,0,0,2972062,0,0,0,0,0,0,0,0,0,0,0
61165,3/31/2026 0:00:00,15529,Subm,4216000,0,9529929,0,0,99390,0,0,0,0,0,318058,0,4359,500,0,52271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7357,0,0,29652,1988,10158,17955,0,30101,6,0,21172,0,0,0,0,0,0,0,0,72579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30517,0,0,17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317448,0,0,0,0,0,0,0,0,0,0,0
61170,3/31/2026 0:00:00,15534,Subm,493796,0,92090331,238350714,8137200,14648838,0,969725,567963,0,0,29972484,34390174,634890,188346,167659,4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282591,118407,48897,0,0,652987,215828,354428,52485,0,622741,231,69388,557812,0,1245654,193078,506545,302936,0,1002559,23,3673273,93240,922676,297296,818634,2131846,12,557948,99817,186360,96963,99675,482815,5,601854,0,0,493618,0,493618,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278060,833439,148831,5245054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5547,123606015,101,97925358,0,0,5065,130116515,0,10975306,-6010,0,129616685,0,63113,0,63113,0,0,1,563
61185,3/31/2026 0:00:00,15549,Subm,112560,0,97922772,980803,2694100,3979852,0,0,642498,0,0,41844750,12172012,443413,83318,181869,21614,0,0,154538,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116398,0,0,314768,57838,172853,180456,0,411147,132,46639,1165196,0,938797,185973,149555,116595,24558,476681,37,530680,55880,249933,0,0,305813,2,568947,41866,1590,0,0,43456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669790,65617,0,5669358,0,0,0,0,0,0,0,0,0,0,0,0,37057106,554661,0,0,0,0,20714,542009537,0,0,0,0,4027,67740441,0,10964818,-57739,0,0,944928,52037943,143704026,196686897,0,0,100,1682128
61186,3/31/2026 0:00:00,15550,Subm,0,0,27738035,12751578,284200,1018500,0,0,4200,0,0,9054526,394098,74063,17288,22134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15043,0,0,79183,36346,47490,341,0,84177,16,78613,233743,0,67879,41863,0,0,0,41863,3,568205,0,414641,164970,0,579611,6,268289,45844,0,0,0,45844,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451452,0,0,808992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3765,70620344,0,0,0,0,0,0,0,3096479,0,0,0,0,0,0,0,0,0,0,0
61209,3/31/2026 0:00:00,15572,Subm,24197000,0,33093213,0,0,402138,0,0,0,0,0,912013,0,5558,5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27579,16022,0,0,0,16022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726817,0,0,0,0,0,0,0,0,0,0,0
61219,3/31/2026 0:00:00,15582,Subm,0,0,19213381,31202979,277500,776200,0,0,0,0,0,6319345,15715051,25567,14283,45140,29159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104096,0,0,18844,13788,8421,0,0,22209,3,0,116846,0,251649,0,0,0,0,0,0,259023,0,59622,0,0,59622,1,91599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54628,0,0,0,108736,1,0,0,0,0,0,0,0,19987,0,0,0,0,0,0,343466,0,0,240017,0,108736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987,78087715,0,0,0,0,0,0,756,2962211,16160,0,0,0,0,0,0,0,0,0,0
61220,3/31/2026 0:00:00,15583,Subm,1452000,0,30286653,2466000,0,248359,0,0,0,0,0,868363,2204610,0,11696,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,7060,0,0,20845,9472,9949,1000,1995,22416,14,11786,15166,0,98056,8212,20934,0,24695,53841,10,1212993,789230,535274,497754,339907,2162165,13,212581,321640,205635,0,0,527275,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816898,2008,205376,212301,441798,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184679,0,0,39477,9930,22113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1234076,0,0,0,0,1,2,0,869953,0,0,0,0,0,0,0,0,0,0,0
61230,3/31/2026 0:00:00,15591,Subm,0,0,2654419,33447257,0,41505,0,0,0,0,0,860978,0,43419,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30512,6481,4567,0,0,11048,11,0,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13801,0,0,56544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509780,0,0,0,0,0,0,0,0,0,0,0
61231,3/31/2026 0:00:00,15592,Subm,7441000,0,70366534,101775619,1811471,2468341,0,0,0,0,0,19333911,6982405,184743,65766,10311,30736,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34301,0,0,229294,103547,127463,34662,0,265672,61,71334,321812,0,9667,23016,9212,0,0,32228,3,459919,0,0,138572,0,138572,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554010,9753,0,1008763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6010,99989181,0,0,0,0,330,4138654,0,5924647,0,0,36357656,268274,12463681,0,12731955,0,0,0,0
61232,3/31/2026 0:00:00,15593,Subm,1150000,0,2167043,0,0,0,0,0,0,0,0,10394,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,0,0,0,0,0,0,0,34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61406,0,0,0,0,0,0,0,0,0,0,0
61233,3/31/2026 0:00:00,15594,Subm,2199000,0,3285269,7503177,0,83528,0,0,0,0,0,105370,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0,0,0,0,0,0,0,0,0,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6553,0,0,25033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144571,0,0,0,0,0,0,0,0,0,0,0
61239,3/31/2026 0:00:00,15599,Subm,12305807,0,26362953,24279172,285006,1408912,0,0,0,0,0,3478570,0,80758,773,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,0,0,49756,38279,16935,0,0,55214,25,14918,10105,0,90069,4575,1709,2338,0,8622,3,593233,0,0,0,0,0,0,87006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545588,0,113676,250000,0,363676,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75885,421356,0,445639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,11248249,0,0,0,0,0,0,0,777508,0,0,0,0,0,0,0,0,0,0,0
61256,3/31/2026 0:00:00,15614,Subm,0,2470600,35217890,25456269,93900,243900,0,0,388442,0,0,5600010,0,132247,5615,0,0,0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285492,0,0,178265,76457,132260,202997,192962,604676,107,0,223233,0,0,0,0,0,0,0,0,249994,0,187903,0,0,187903,2,487966,0,16903,122462,113403,252768,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585182,0,0,2003994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,12472625,0,0,0,0,0,0,0,1737480,0,0,0,0,0,0,0,0,0,0,0
61257,3/31/2026 0:00:00,15615,Subm,250000,0,10245822,591796,64200,408967,0,422573,0,0,0,2956571,0,182067,31619,7387,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137535,71118,205146,220095,31381,527740,114,31520,193094,0,149619,3699,15942,119287,28818,167746,11,1609069,165791,346075,322236,286787,1120889,13,0,0,0,0,0,0,0,41724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15860,0,0,0,0,0,0,0,0,0,0,0,0,0,465222,0,0,2243150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599919,0,0,0,0,0,0,0,0,0,0,0
61260,3/31/2026 0:00:00,15618,Subm,2488000,0,17386613,23455941,0,404878,0,0,400,0,0,2570715,0,23819,14922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77143,19582,0,8665,0,28247,5,41384,21576,0,0,0,0,0,0,0,0,0,0,49434,0,0,49434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82542,0,0,213203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,157722,0,0,0,0,0,0,0,904127,0,0,0,0,0,0,0,0,0,0,0
61261,3/31/2026 0:00:00,15619,Subm,0,0,1976936,8198000,0,26200,0,0,0,0,0,83718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,2496,1927,0,4423,2,0,0,0,0,3871,0,0,0,3871,1,0,0,0,0,0,0,0,0,9714,0,0,0,9714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13585,0,0,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164752,0,0,0,0,0,0,0,0,0,0,0
61265,3/31/2026 0:00:00,15623,WISE,243651,0,344310,0,0,0,0,0,0,0,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6353,0,0,0,0,0,0,0,0,0,0,0
61267,3/31/2026 0:00:00,15625,Subm,0,0,2066927,0,731531,734832,0,0,0,0,0,43201,0,15049,9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171279,0,171279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81310,0,0,0,0,0,0,0,0,0,0,0
61268,3/31/2026 0:00:00,15626,Subm,0,0,428492,0,0,12600,0,0,0,0,0,8348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26744,1612,5050,5050,5602,17314,5,46234,44789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92635,0,0,30845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26346,0,0,0,0,0,0,0,0,0,0,0
61277,3/31/2026 0:00:00,15634,Subm,835412,5034,2686093,0,0,90025,0,0,0,0,0,4755,0,1221,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15519,32821,0,0,0,0,0,0,0,0,0,0,0
61286,3/31/2026 0:00:00,15640,Subm,61989000,0,85524645,5379935,2772618,3872618,0,0,0,0,0,579960,0,2594,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40318,0,0,0,0,0,0,0,0,10743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40318,0,0,48143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,856292,0,0,0,0,16,266933,0,871656,0,0,0,0,0,0,0,0,0,1,40318
61290,3/31/2026 0:00:00,15644,Subm,5669000,0,8682179,0,0,68445,0,0,0,0,0,196624,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17522,6879,8419,20833,0,36131,9,356,33587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40822,1039,0,53887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180774,0,0,0,0,0,0,0,0,0,0,0
61306,3/31/2026 0:00:00,15658,Subm,20119000,9522,28340267,0,35000,129938,0,0,0,0,0,434267,52883,15785,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23388,0,0,65089,14567,12896,0,0,27463,15,0,33409,0,15927,0,0,0,0,0,0,231851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52171,0,0,52171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71364,0,0,20819,52171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854421,0,0,0,0,0,0,0,0,0,0,0
