"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
2357,3/31/2026 0:00:00,1104,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,380390212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364341709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7579723,7579723,464908930,0,-7579723,-7579723,0,0,0,0,0,44350111,0,8077552,8077552,0,0,0,0,0,0,0,999476831,497829,497829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999476831,0,0,7579723,145,29641765,3701410,503,45561858,967896,0,0,0,0,0,0,49,5440657,360000,80644280,5029306,394,22329548,877514,0,0,0,0,0,0,61,5173116,446000,27502664,1323514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,108146944,6352820,14368217,865709352,865709352,0,0,0,0,0,2,555500,2,0,0,0,0,0,0,0,0,1,101324296,1013,0,0,0,0,0,0,3819398,0,0
2370,3/31/2026 0:00:00,1110,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,18217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53511,53511,1677538,0,-53511,-53511,0,0,0,0,0,147638,0,77021,77021,0,0,0,0,0,0,0,9364191,23510,23510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9364191,0,0,53511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7760610,7760610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,3/31/2026 0:00:00,1112,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,6277231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29115,29115,2232819,0,-29115,-29115,0,0,0,0,0,573671,0,230368,230368,0,0,0,0,0,0,0,24977116,201253,201253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24977116,0,0,29115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1129119,0,0,0,0,0,0,0,0,0,0,1129119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1129119,0,163253,25029825,25029825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,3/31/2026 0:00:00,1115,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,24884638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38596399,0,0,0,0,0,0,0,92738,0,0,0,0,0,0,0,0,234774,234774,62082613,0,-234774,-234774,0,0,0,0,0,11779113,0,1157361,1157361,0,0,0,0,0,0,0,132795109,922587,922587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132795109,0,0,234774,1,223518,0,245,15762544,884991,0,0,0,0,0,0,0,0,0,15986062,884991,108,3278610,1545160,0,0,0,0,0,0,117,4363578,2278333,7642188,3823493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,23628250,4708484,4363578,118219572,118219572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,3/31/2026 0:00:00,1118,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,10369660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4605111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14179,14179,12721060,0,-14179,-14179,0,0,0,0,0,784748,0,217045,217045,0,0,0,0,0,0,0,24491043,202866,202866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24491043,0,0,14179,26,5397202,100000,5,603013,0,0,0,0,0,0,0,0,0,0,6000215,100000,13,996953,0,0,0,0,13,1132959,100000,0,0,0,2129912,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8130127,200000,0,21833786,22283786,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,3/31/2026 0:00:00,1123,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,12923716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45075094,0,0,0,0,0,0,0,346492,0,0,0,0,0,0,0,0,629877,629877,70865994,0,-629877,-629877,0,0,0,0,0,3261720,0,788888,788888,0,0,0,0,0,0,0,105436169,159011,159011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105436169,0,0,629877,0,0,0,15,2295380,0,0,0,0,0,0,0,40,4922853,0,7218233,0,0,0,0,20,732229,0,0,0,0,390,18123823,1025000,18856052,1025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,26074285,1025000,17921836,87680148,87680148,0,2,609068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,3/31/2026 0:00:00,1124,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,32967772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25042565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388481,388481,36855107,0,-388481,-388481,0,0,0,0,0,1819033,0,644654,644654,0,0,0,0,0,0,0,78628705,256173,256173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78628705,0,0,388481,13,1301655,90000,22,595113,0,0,0,0,0,0,0,0,0,0,1896768,90000,158,10304255,322286,0,0,0,0,0,0,0,0,0,10304255,322286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,12201023,412286,206610,67882909,67882909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,3/31/2026 0:00:00,1127,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36750,36750,2054601,0,-36750,-36750,0,0,0,0,0,41584,0,20527,20527,0,0,0,0,0,0,0,3722136,-16223,-16223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3722136,0,0,36750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071479,2071479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,3/31/2026 0:00:00,1134,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,61871145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149373602,0,0,0,0,0,0,0,47268040,0,0,0,0,0,0,0,0,2916628,2916628,415697289,0,-2916628,-2916628,0,0,0,0,0,27058538,0,4592116,4592116,0,0,0,0,0,0,0,556255705,1675488,1675488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556255705,0,0,2916628,73,16064811,1966518,527,39702988,671750,101,34478586,4838560,23,7560536,935310,3,278521,0,98085442,8412138,1422,79459581,913343,0,0,0,0,0,0,636,44427252,3137221,123886833,4050564,38,6733383,0,91,13957915,405000,0,0,0,9,1021936,0,21713234,405000,2923,243685509,12867702,74730844,504044537,504044537,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,1,114880720,2065,0,0,0,0,0,0,4696616,0,0
2441,3/31/2026 0:00:00,1135,Subm,0,0,0,14231307,3518158,2669800,5000000,3043349,0,0,0,0,0,92148583,0,92148583,44320210,34074368,5676727,5000000,3043349,33929,0,0,0,0,543680175,523305526,18930479,1444170,0,27848828,27848828,0,614004043,0,614004043,5763462,0,461401113,145101346,1738122,0,0,0,0,0,0,0,0,0,10553867,10553867,1174979179,0,1174979179,-4790405,0,523305526,480331592,174394344,1738122,107972725,0,107972725,11158008,96814717,0,0,0,0,0,0,1495158644,1495158644,170745970,34074368,528982253,480331592,276209061,4781471,0,33929,0,0,0,915037748.6,6814873.6,264491126.5,360248694,276209061,7172206.5,0,101787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495158644,915037748.6,1462,10553867,1767,442531885,30111891,1074,101148290,4570749,0,0,0,0,0,0,0,0,0,543680175,34682640,400,27848829,1514095,0,0,0,0,0,0,0,0,0,27848829,1514095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241,571529004,36196735,4075111,1259536089,1317665089,58129000,0,0,2636,38507921,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860751
2442,3/31/2026 0:00:00,1136,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,11627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12120705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139525,139525,11981180,0,-139525,-139525,0,0,0,0,0,685576,0,218426,218426,0,0,0,0,0,0,0,28744633,78901,78901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28744633,0,0,139525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24793438,24793438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,3/31/2026 0:00:00,1139,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,19721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8087116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103631,103631,9288451,0,-103631,-103631,0,0,0,0,0,902199,0,166015,166015,0,0,0,0,0,0,0,21638289,62384,62384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21638289,0,0,103631,0,0,0,16,1269859,0,0,0,0,0,0,0,0,0,0,1269859,0,1,35109,0,0,0,0,0,0,0,0,0,0,35109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1304968,0,23014,18313585,18313585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,3/31/2026 0:00:00,1142,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,266681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13811458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302660,302660,16494110,0,-302660,-302660,0,0,0,0,0,1698949,0,369899,369899,0,0,0,0,0,0,0,45875874,67239,67239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45875874,0,0,302660,0,0,0,34,1155857,70000,0,0,0,0,0,0,4,53467,0,1209324,70000,36,1642929,60000,0,0,0,0,0,0,6,133059,0,1775988,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2985312,130000,467243,41114790,41114790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,3/31/2026 0:00:00,1145,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3675389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54075,54075,4149669,0,-54075,-54075,0,0,0,0,0,274380,0,103333,103333,0,0,0,0,0,0,0,11015137,49258,49258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015137,0,0,54075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235787,10235787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,3/31/2026 0:00:00,1148,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28186,28186,1244652,0,-28186,-28186,0,0,0,0,0,170146,0,44320,44320,0,0,0,0,0,0,0,4900298,16134,16134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900298,0,0,28186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221162,4221162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,3/31/2026 0:00:00,1157,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3274305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8712551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196987,196987,13206903,0,-196987,-196987,0,0,0,0,0,294039,0,182182,182182,0,0,0,0,0,0,0,24221680,-14805,-14805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24221680,0,0,196987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4691339,341669,0,0,0,0,0,0,0,0,0,4691339,341669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4691339,341669,777907,19985525,19985525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,3/31/2026 0:00:00,1159,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83260,83260,734263,0,-83260,-83260,0,0,0,0,0,57513,0,20253,20253,0,0,0,0,0,0,0,4395459,-63007,-63007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395459,0,0,83260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820025,1820025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,3/31/2026 0:00:00,1161,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181465,181465,2761095,0,-181465,-181465,0,0,0,0,0,749947,0,71160,71160,0,0,0,0,0,0,0,8448564,-110305,-110305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8448564,0,0,181465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7009960,7009960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,3/31/2026 0:00:00,1163,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,21853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335288,335288,5296882,0,-335288,-335288,0,0,0,0,0,273962,0,147133,147133,0,0,0,0,0,0,0,17784409,-188155,-188155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17784409,0,0,335288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13017688,13017688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,3/31/2026 0:00:00,1164,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,11281045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8027557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29020,29020,7998537,0,-29020,-29020,0,0,0,0,0,450233,0,237931,237931,0,0,0,0,0,0,0,34073118,208911,208911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34073118,0,0,29020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25440505,25440505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,3/31/2026 0:00:00,1165,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,8240753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9779876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194000,194000,22129589,0,-194000,-194000,0,0,0,0,0,1442073,0,762970,762970,0,0,0,0,0,0,0,94839549,568970,568970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94839549,0,0,194000,54,5725413,0,65,2739977,0,0,0,0,0,0,0,9,369001,0,8834391,0,62,2528076,0,5,181151,0,0,0,0,22,1000095,0,3709322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,12543713,0,2257486,80326139,80326139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,3/31/2026 0:00:00,1178,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,105303308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176700394,0,0,0,0,0,0,0,16793070,0,0,0,0,0,0,0,0,4036009,4036009,254569128,0,-4036009,-4036009,0,0,0,0,0,29932840,0,3615918,3615918,0,0,0,0,0,0,0,456156263,-420091,-420091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456156263,0,0,4036009,74,7557595,0,76,4094183,0,0,0,0,0,0,0,0,0,0,11651778,0,391,15765499,1892700,0,0,0,0,0,0,1140,37694397,3914899,53459896,5807599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,65111674,5807599,1011932,400052759,400052759,0,0,0,0,0,15,2695549,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730974
